posted_date,occurrence_date,time,city,state,shape,duration,summary
8/5/09,6/22/09,08:45,Rockville Center,NY,Circle,2-3 seconds,Circular light without any structure denoting an airplane on Long Island.
8/5/09,6/22/09,00:50,Greenwood,AR,Fireball,45 minutes,Three orange fireballs in the sky forming a triangle. Two disappeared after 20 minutes but one stay for 45 minutes.
8/5/09,6/20/09,20:30,Sioux City,IA,Triangle,30 minutes,They made a triangular formation.
8/5/09,6/20/09,19:00,Gilroy,CA,Sphere,3 minutes,I saw a white sphere shaped object floating in the sky. I watched it float in place for a few minutes until it dissapeared.
8/5/09,6/20/09,05:24,Galesburg,IL,Formation,4 minutes,Cluster of lights appeared just before sunrise and travelled across the sky.
8/5/09,6/18/09,21:20,Spokane,WA,Sphere,1 minute,Black sphere with red rotating light flying silent in sky.
8/5/09,6/15/09,22:00,Emeryville,CA,Cigar,3-4 seconds,Fast moving linear object with three lights in a night sky.
8/5/09,6/14/09,21:32,Kensington,CT,Light,5 min.,Moving unlike any jet from r to l north and south irratically light bright then dim then moving circular and gone.
8/5/09,6/14/09,21:00,San Francisco,CA,Oval,10minutes,4 UFOs over the Sunset District in San Francisco CA on 6/14/09 around 9:00 pm.
8/5/09,6/14/09,20:15,Latrobe,PA,Sphere,3 min,Sphere of light changing to a cigar shaped object hovering in the sky.
8/5/09,6/14/09,17:30,Oakland,CA,Light,10 minutes,Strange light over Oakland during the day.
8/5/09,6/14/09,09:15,Las Vegas,NV,Other,2 seconds,the turtle shaped craft blinked out..disappeared.
8/5/09,6/13/09,23:30,Sulphur,LA,Light,30 min,I thought satilites move in one direction only. When the lights stopped looked like a star.
8/5/09,6/13/09,21:00,Indian Rocks beach,FL,Disk,30 min,Ignore the contact info on last submission - I thought you were referring to OTHER witnessses and i realized you meant me.
8/5/09,6/13/09,21:00,Springfield,OR,Light,1 1/2 mins.,bright orange reddish color object observed rising untill it just dissappeared.
8/5/09,6/11/09,21:45,Warrenville,IL,Unknown,4 minutes,strange flying craft in paralell formation that was followed by red craft at rapid speed.
8/5/09,6/11/09,20:00,Tempe,AZ,Sphere,20 minutes,Bright white light in the Phoenix evening sky.
8/5/09,6/9/09,23:00,Huntington,WV,Fireball,a second,I looked up and saw a round object streak through the sky.
8/5/09,6/9/09,22:20,Perryopolis/Uniontown (rural area),PA,Other,seconds,a vertical stack of stationary brilliant white lights.
8/5/09,6/9/09,22:20,Smock,PA,Formation,less than 30 seconds,vertical stack of brillaint white lights.
8/5/09,6/4/09,22:30,Toledo,OH,Cone,4th of july,A white circle in the sky just right of the moon.
8/5/09,6/4/09,22:00,Hartford,CT,Triangle,90 min.,Stars moving strange on the night of 4th of July fire works.
8/5/09,6/1/09,21:03,Portales,NM,Disk,10 seconds,Massive bright lights over the plains of New Mexico on a object that is not normal in this world .
8/5/09,6/1/09,01:30,Gainesville,VA,Light,about a minute,A light above my house took some of my roof and a file on my computer with UFO pictures.
8/5/09,5/24/09,23:00,Burkesville,KY,Light,1 min,A flashing light that changed directions three times and then streaked out of sight.
8/5/09,5/20/09,20:00,New York City,NY,Sphere,5 minutes,a brilliant low flying green star was my last sighting.
8/5/09,5/14/09,21:00,San Jacinto,CA,Changing,30,Shape changing UFO and ultra florescent light show at dawn.
8/5/09,4/26/09,10:00,Corinth,ME,Diamond,5 to 8 minutes,4 diamond shaped objects flying south to north above jets in the daytime.
8/5/09,4/13/09,07:30,Grand Rapids,MI,Sphere,40 minutes,A bright spherical object with windows around the middle of the craft. It just hovered silently for 30 minutes.
8/5/09,3/22/09,19:50,Loveland,CO,Cross,15 minutes,Silver metallic cross and ring with white lights hovering above the highway.
8/5/09,1/1/09,17:00,Asheboro,NC,Cigar,3-4 min.,Silver Cigar Shaped object at high altitude moving West.
8/5/09,12/15/08,23:00,Fuquay,NC,Triangle,2 minutes,Triangle shape with no center; clouds pass through the middle of the triangle.
8/5/09,12/5/08,00:00,Prior Lake,MN,Sphere,2 min. approx.,A bright light that went from moving slowly to extremely fast to stationary and then gone with no sound or acceleration.
8/5/09,9/8/08,00:00,Lynnville,KY,Rectangle,8 minutes approx.,rectangular object with rows of lights moving slowly and heading in opposite directions in a matter of seconds.
8/5/09,7/24/08,23:14,Seymour,WI,Oval,3 seconds,A flaming UFO was heading towards the ground near my house.
8/5/09,6/28/08,22:00,Azle,TX,Triangle,30 seconds,strange triungular craft sighted.
8/5/09,5/3/08,22:00,Fort Davis,TX,Unknown,10 Minutes,We watched an impossibly fast and agile object maneuvering in orbit for about ten minutes through night vision goggles.
8/5/09,7/20/07,01:00,Avalon,NJ,Circle,45 min,((Hoax??)) Alleged sighting of strange object on beach.
8/5/09,12/24/06,00:00,Anthem,AZ,Triangle,10 minutes,yellow lite triangle over Anthem in 2006.
8/5/09,12/15/05,06:00,Charlotte,NC,Light,8 seconds,I witnessed a rapid moving and stopping light in the sky.
8/5/09,6/30/05,08:45,Rossville,GA,Cigar,30 seconds,My wife and I saw a rocket shaped missle slowly landing on Missianary Ridge in Rossville Georgia.
8/5/09,6/14/05,23:30,Hartford,KS,Circle,5 minutes,Two siblings witness a large hovering object at night with blinking lights.
8/5/09,10/15/04,19:59,Calabash,NC,Rectangle,.05 min.,ufo over sunset beach n.c.
8/5/09,8/15/04,05:00,St. Paul,MN,Triangle,25,Commercial pilot witnesses triangle craft in early hours moving silently above treetops.
8/5/09,8/1/03,21:00,Jackson,KY,Sphere,10 min,White sphere of lights over a field in south eastern KY.
8/5/09,5/15/03,08:30,Stanwood,WA,Circle,1 minute,Sighting of highly unusual flying object in daylight with excellent viewing conditions in vicinity of jet airliner.
8/5/09,12/24/02,22:00,Hebron,ND,Light,4-5 min.,bright white light took off away from my location at increadible speed.
8/5/09,6/20/99,10:00,Pinecastle,FL,Cylinder,8 seconds,Large cylinder shaped object rose up and stayed suspended in air for about 8 seconds.
8/5/09,10/1/98,21:00,Clarinda,IA,Triangle,60 seconds,silent and large UFO just above tree tops.
8/5/09,11/20/95,02:00,Elizabethtown,KY,Other,2 minutes,The craft was about 200 feet in the air above the field and an adjacent house.
8/5/09,10/22/94,22:00,Berkeley,CA,Light,2 minutes,Points of light in the night sky in Berkeley followed years later by technological assault in San Jose.
8/5/09,6/1/92,00:00,Langhorne,PA,Triangle,3 min.,The triangle of orange dots in the distance was suddenly a large mechanical mass hovering above me as I felt my heals leave the ground.
8/5/09,12/10/90,18:00,Honolulu (Hawaii Kai),HI,Flash,1 hour,In Hawaii Kai late 80's to early 90's over Kamehame Ridge one flash turns into hundreds and other multiples.
8/5/09,6/12/89,17:00,Port Isabel,TX,Disk,10mins,Port Isabel Tx '89 Surreal close encounter with hovering disc.
8/5/09,6/30/78,02:30,29 Palms,CA,Egg,15 minutes,while in the marine corp. I seen two ufo's that looked oval and like chrome and moved together very quik.
8/5/09,9/20/73,10:30,Salina,KS,Light,30 seconds,Light object makes perfect square moving in the night Kansas sky.
8/5/09,2/13/66,17:00,Bakersfield,CA,Disk,10 min,Sighting in Bakersfield of Saucer with multiple colored beams of light ...
6/9/09,6/8/09,21:30,Pineville,LA,Light,2-3 minutes,Series of white lights in the southwestern sky.
6/9/09,6/6/09,17:00,Massapequa,NY,Cylinder,20 min,Large pink caterpillar-like object hovered overhead. It seemed to crawl across the sky. It was daytime.
6/9/09,6/3/09,21:20,Bowie,MD,Disk,45 seconds,Oval shaped disk with rim of red lights hovering down into woods.
6/9/09,6/3/09,17:30,Tucson,AZ,Other,10 min,Witnessed 6-7 blinking crafts for the second day in a row.
6/9/09,6/3/09,11:00,Bagdad,AZ,Light,2 HOURS,was a bright yellow light growing and dissapearing.
6/9/09,6/3/09,00:00,Morristown,TN,Light,2sec,Some thing falls from the sky.
6/9/09,6/2/09,22:30,Austin,TX,Oval,3 seconds,Green light over the area around Austin.
6/9/09,6/2/09,19:30,New York City (Bronx),NY,Rectangle,20 seconds,Small UFO sighting at Yankee Stadium in daylight.
6/9/09,6/2/09,17:30,Tucson,AZ,Unknown,2-3 min,Witnessed 4-5 strange flashing objects moving erratically in the sky.
6/9/09,6/2/09,14:00,Canton,GA,Oval,3 minutes,One second it was there and then the next it was just gone.
6/9/09,6/1/09,18:30,Mesa,AZ,Other,60 seconds,Wabboling UFO effect.
6/9/09,6/1/09,02:00,Berryville,AR,Chevron,10 seconds,A dark gray giant boomerang shaped UFO with 8 dim lights spotted at Berryville pond.
6/9/09,5/31/09,21:39,Cincinnati (Milford),OH,Sphere,2 minutes,My wife and I pulled onto shoulder of highway to observing a hovering sphere of light for 2 minutes! See long description.
6/9/09,5/31/09,19:30,Monroe,WA,Oval,15 minutes,Strange light seen hovering around the moon.
6/9/09,5/31/09,19:00,Randleman,NC,Light,1 minute,Bright light split into two dim lights then disappeared.
6/9/09,5/31/09,14:00,Louisville,KY,Sphere,30-60 sec.,white sphere three other spheres seperated from first sphere.
6/9/09,5/30/09,21:55,Erie,PA,Fireball,1-2 minutes,Orange orb/fireball seen across sky.
6/9/09,5/30/09,21:40,Norman,OK,Circle,Roughly 10 minutes,Orange and Red light above Norman Oklahoma.
6/9/09,5/30/09,17:00,Smithfield,RI,Chevron,10 min,Chevron shaped craft filmed in daylight.
6/9/09,5/30/09,02:30,Greenville,NY,Unknown,10 seconds,two solid white objects close together in the sky...went from stationary to out of sight faster than I've ever seen....
6/9/09,5/28/09,21:45,Knoxville,TN,Circle,3 minitues,bright white light in sky moving slowly to southeast.
6/9/09,5/28/09,21:15,Cottonwood Heights,UT,Circle,3 mins.,Unusual object over Wasatch Front Range.
6/9/09,5/27/09,22:00,Myrtle Beach,SC,Circle,1 min,3 lights appeared over the ocean; lasting for several seconds; exactly like the sighting in Myrtle Beach on 9/08.
6/9/09,5/25/09,22:00,Humble,TX,Other,30 seconds,Boomerang shaped object flying due North.
6/9/09,5/25/09,05:00,Magnolia,TX,Sphere,5-10 minutes,I observed a bright object that appeared to be burning getting brighter and then dimmer.
6/9/09,5/24/09,22:20,Byron,IL,Light,10 sec,Bright light over camp ground near Byron ILL.
6/9/09,5/24/09,22:00,South Lebanon,OH,Light,60 sec,may 24 th 2009 10:00 pm. south lebanon sighting over kings island.
6/9/09,5/24/09,21:30,Katy,TX,Unknown,10-20 minutes,Two rows of three. Crafts hovering and slowly dissapear into the night. Red lights.
6/9/09,5/24/09,13:45,Roxbury,MA,Sphere,40 sec,it what's not a plane or a bird . this object was moving fast and climbing fast.
6/9/09,5/23/09,20:38,Orting,WA,Other,4 minutes,Very intense Hot white lights w/t-shaped body moving extremely fast.
6/9/09,5/22/09,04:30,East Helena,MT,Changing,45 min,Extreamly bright circular light floating & changing shape in the early morning sky.
6/9/09,5/21/09,22:00,Vernon,VT,Light,10 min,A formation of lights breaking the sound barrier and doing odd manuevers.
6/9/09,5/21/09,11:40,Fredericksburg,VA,Disk,2 minutes,2 craft visable.
6/9/09,5/20/09,23:00,Allegheny State Park,NY,Oval,15 min's,Strange circular shaped craft that was all white flying in the night sky of the Allegany Mt's.
6/9/09,5/20/09,23:00,Pinkney,MI,Light,3 min,Low flying sliver light came close to town and then off into space.
6/9/09,5/20/09,20:30,Asheville,NC,Disk,2 minutes,A saucer shape object appeared in the air a few hundred yards away and went downwards behind the trees.
6/9/09,5/19/09,23:00,Marietta,OH,Formation,2 minutes,Procession of moving stars in an otherwise clear *still* night sky.
6/9/09,5/19/09,09:20,Berlin,NJ,Circle,20 seconds,We saw three lights move quickly and then turn into one light.
6/9/09,5/18/09,21:30,Vassar,MI,Unknown,12 seconds,Three unlit aircraft escorted ( or followed ) by a helicopter.
6/9/09,5/18/09,09:00,Pahrump,NV,Flash,15 seconds,05/18/09 9:00 pm There was this large bright flashing light that moved rapidly across the southern sky.
6/9/09,5/17/09,20:00,Las Cruces,NM,Cone,1 hour,Light oval shaped or circular object.
6/9/09,5/17/09,04:05,Fargo,ND,Other,15 seconds,2 luminescent glowing forms criss-crossing across the night sky.
6/9/09,5/15/09,23:25,Malden,MO,Oval,15 seconds,Solid oval light moving extremely fast.
6/9/09,5/15/09,21:50,Gilbert,AZ,Light,3 min.,UFO seen dancing in the Eastern Arizona sky on 5/15/09.
6/9/09,5/15/09,15:00,Orangeburg,NY,Triangle,02:00,Triangular shape emerging from cloud spotted in NY.
6/9/09,5/14/09,21:45,Sligo,PA,Unknown,10 minutes,Rising amber light very slowly rises then gives way to blinking red lights before speeding away to the north sky.
6/9/09,5/14/09,20:00,San Francisco,CA,Disk,5 min,Objects when passing are very neutral.
6/9/09,5/9/09,10:40,Reno,NV,Oval,20 min,A shimmering dot like object seen thru binoculars at approx 45 degrees moving right-left eradically in field.
6/9/09,5/3/09,04:30,Madras,OR,Flash,30 sec +\-,Blue flashing light (Basket ball) sized. Fast Mover.
6/9/09,4/18/09,21:00,Hemet,CA,Light,30 seconds,Light changes direction when military jet approaches.
6/9/09,4/4/09,22:30,Oceanside,CA,Light,1 min. 10 secs.,Single bright light in southwestern sky at 75 degrees with single side to side movement and disappearance.
6/9/09,1/29/09,19:45,Eastland,TX,Light,15 minutes,Lights appearing in succession.
6/9/09,2/27/08,18:00,Lee Vining,CA,Rectangle,One second,Saw a blue-green glowing rectangular craft streak across our field of view while driving up the eastern side of the Sierra Nevadas.
6/9/09,10/10/07,06:00,Indio,CA,Oval,10 min.,Observed 2 white clouds of identical shape in clear blue shy with object becoming visible beneath one cloud.
6/9/09,6/5/06,23:30,Tampa,FL,Disk,5 Minutes,Bayshore Blvd. flying disc.
6/9/09,1/1/06,23:00,San Antonio/Laredo (between),TX,Triangle,1: 45 minutes,Three separate sightins which ocurred in rural south Texas between 01/01/03 and 03/01/09.
6/9/09,4/15/97,10:00,Hawthorne,CA,Light,2 seconds,A light flashed by a man at close range.
6/9/09,4/9/87,19:20,Lawrenceville,NJ,Other,about 8 minutes,Four octagon shape pods hooked together with pulsating lights. Most likely the bottom of the ship or objects body.
6/9/09,10/12/76,23:00,Emporia,KS,Disk,5 minutes,Disc hoovers over train and seems to x-ray it.
6/9/09,6/30/66,10:00,Washington,IN,Circle,30 seconds,Small spinning circular shaped object passes between houses but doesn't come down.
5/12/09,5/12/09,03:30,Morris,IL,Light,15 min.,Fast moving lights in trees.
5/12/09,5/11/09,22:30,Deltona,FL,Light,2 Minutes,Bright White light with large flash as it moved overhead.
5/12/09,5/9/09,21:00,Newport News,VA,Triangle,3 Minutes,Triangle craft with flashing red light flew out of a storm over newport news int'l airport VA.
5/12/09,5/9/09,04:00,Temecula,CA,Circle,3 -4 hours,Southern California Bright Light/ UFO? Early Morning.
5/12/09,5/8/09,12:30,Brookings,SD,Other,8 seconds,Strange fast moving silent orbs seen over South Dakota skies.
5/12/09,5/6/09,22:00,Mohawk Valley Mtns.,AZ,Light,15 mins,Dividing lights over Mohawk Valley mountains in Arizona.
5/12/09,5/4/09,23:00,New Richmond,WI,Disk,1 hour 15 minutes,A saucer shaped object with changing colored light remained in one position in the sky for over an hour.
5/12/09,5/3/09,20:51,Pell City,AL,Unknown,20 MIN,RED LIGHT FLYING BACK AND FORTH FROM EAST HORIZON TO WEST HORIZON VERY HIGH UP.
5/12/09,5/2/09,23:00,Roanoke,VA,Unknown,45 minutes,3 unidentifiable green orbs were seen flying in the sky on a cloudy night.
5/12/09,5/2/09,03:30,Ames,IA,Light,1 hour,Craft making 90 degree jagged cuts.
5/12/09,5/1/09,22:13,New Oxford,PA,Circle,1.5 minutes,Circular craft over new oxford.
5/12/09,4/30/09,15:00,Highland,IN,Cigar,3-4 mins,Slow moving dark object flying in the sky.
5/12/09,4/29/09,22:30,Los Lunas,NM,Chevron,2 SECONDS,Chevron shaped craft with dim lights on the botton looked like 3 on each wing. Super quiet.
5/12/09,4/29/09,20:45,Seattle,WA,Light,2 seconds,Bright light ball seen over Ballard extraordinary speed.
5/12/09,4/25/09,21:10,Columbia,MO,Oval,45 minutes,Three bright lights illuminating from behind clouds darting in irregular patterns at very high speed... also hovering and circling.
5/12/09,4/25/09,01:30,Palm Springs,CA,Cigar,15 seconds,another craft sighting near the san jacinto mountains in california.
5/12/09,4/24/09,21:25,San Francisco,CA,Flash,7 minutes,UFO sighting around the SF bay area.
5/12/09,4/24/09,00:12,Palm Bay,FL,Cigar,continuing,Cigar shaped object and numerous small globe objects.
5/12/09,4/23/09,21:05,Lake Charles,LA,Triangle,1-2 minutes,My family and I saw a UFO last night at our house.
5/12/09,4/23/09,21:00,Las Vegas,NV,Unknown,5 minutes,Jets take off toward the north then orange lights glow in succession repeatedly.
5/12/09,4/22/09,16:00,West Chester,PA,Cigar,5 seconds or less,Large grey cigar shaped object.
5/12/09,4/22/09,04:30,Long Beach,CA,Light,25 min,I know of no object that could do it.
5/12/09,4/21/09,02:05,Colorado Springs,CO,Triangle,a few seconds,Triangle craft with dim lights traveling low at a high rate of speed with no sound over the Colorado Springs airport.
5/12/09,4/20/09,06:30,Houston,TX,Cigar,2 seconds,Glowing missile shaped object sited north of Houston IAH and heading towards earth.
5/12/09,4/19/09,22:10,Oak Harbor,WA,Unknown,1 minute,Flash of light then object of four non-flashing dim lights traveling north.
5/12/09,4/19/09,09:35,Manhasset,NY,Triangle,5 seconds,Shimmering triangle of dim white lights change direction quickly and are gone - with no jet noise.
5/12/09,4/18/09,20:33,Holiday,FL,Unknown,90 seconds,We saw one set of red lights followed closely by a set of flashing white lights moving through the clouds.
5/12/09,4/18/09,20:13,Portland,OR,Chevron,30 seconds,Red and white floating object suddenly and extremely rapidly zips away.
5/12/09,4/18/09,20:00,Tucson,AZ,Flash,10min,Ten minute stationary pulsating white light 80 degrees elevation 60 seconds between pulses 2000 MST.
5/12/09,4/18/09,19:30,El Paso,TX,Oval,1 hour,unmoving object hanging in west texas sky.
5/12/09,4/17/09,06:30,York,PA,Light,half an hour,Bright shiny object that suddenly disappeared.
5/12/09,4/17/09,00:47,Santa Barbara,CA,Triangle,5 seconds,Silent Soaring Triangle with greyish tips heading West very Ominous.
5/12/09,4/16/09,22:00,Fremont,IN,Light,1 hour plus,A star like object that hovered and appeared to change color.
5/12/09,4/16/09,20:53,Somerviller,MA,Sphere,30 seconds,Bright white object moving very fast.
5/12/09,4/12/09,10:15,Arcadia,CA,Cylinder,5-10min,An tight formation.
5/12/09,4/5/09,21:00,Des Moines,WA,Oval,5minutes,I saw an ovel craft very high in the sky moving very quickly and changing directions from east to west it was glowing blue in color.
5/12/09,3/30/09,11:30,Alton,IL,Circle,unknown,Light discovered in photo.
5/12/09,3/8/09,22:38,Wolfforth,TX,Fireball,30 sec -1min,My daughter and I saw what was initially thought to be a burnimg aircraft of some kind.
5/12/09,2/26/09,12:00,Shirley,NY,Circle,two minutes,im convinced i've seen a UFO this day in the sky over my house.
5/12/09,4/15/08,19:45,Holbrook,AZ,Sphere,1 minute,I saw a round white glowing object completely still then it moved quickly then sped into a streak and gone.
5/12/09,6/8/07,13:00,Deerfield,IL,Triangle,5 minutes,Black Triangle over Chicago Suburbs spotted twice.
5/12/09,8/20/06,12:00,Philadelphia (near art museum),PA,Rectangle,1 1/2 minutes,6 Light craft saw near art museum in philly.
5/12/09,6/1/06,17:00,Clinton Township,MI,Disk,Less than a minute,Floating Saucer witnessed in Clinton Twp Michigan.
5/12/09,5/16/02,14:27,Salem,IL,Sphere,A few moments,Me and another person have witnessed a pinball-like object gliding through the sky on multiple occasions.
5/12/09,3/10/02,03:00,Aberdeen,MD,Triangle,15 to 20 min,i worked nights for rite aid distribution center as a yard jockey moving trailers around the yard to be loaded for the following day.
5/12/09,7/15/01,23:00,Boone,NC,Triangle,30-40 sec.,3 lights in moving triangle formation - changed formation to 3 lights in a row.
5/12/09,8/20/00,23:00,New York City (Brooklyn),NY,Light,2min.,Saw 5 bright lights in a straight row in Bklyn. NY sky for about 2 mins. and then they spead away.
5/12/09,4/10/97,00:30,Little Rock (east of),AR,Disk,4 seconds,My son saw a craft with 8 white lights under it as it flew right over our car about 150 feet above us .
5/12/09,11/15/78,20:00,Las Vegas (??),NV,Cigar,10 min,not been noted on any sighting that i have heard of.
5/12/09,10/7/74,19:50,Yakima,WA,Cone,40 minutes,Huge search light beam from 4 miles high in the sky illuminating a one mile diameter circle on the ground.
5/12/09,9/15/64,22:00,Cowpens,SC,Disk,10+ minutes?,I looked in awe and fascination at the huge craft hovering directly over me and time seemed to stand still...
5/12/09,6/29/64,21:50,Atlanta,GA,Changing,15 minutes,UFO over drive-in theatre.
5/12/09,6/1/44,12:00,Los Alamos,NM,Disk,1+ Hour,Disk hovers over Los Alamos during the development of the atomic bombs; pursued by planes.
5/12/09,6/11/20,21:00,Cicero,IN,Unknown,1 minute,((NUFORC Note: Probable hoax. Note date. PD)) Strange gathering of objects in the sky.
4/14/09,4/9/09,08:12,Charlotte,NC,Cylinder,5-7 minutes,Rotating Cylindrical object passes overhead.
4/14/09,4/9/09,08:12,Charlotte,NC,Cylinder,about 6 minutes,Bright White/Chrome Cylinder against Carolina Blue clear sky.
4/14/09,4/7/09,22:30,Abilene,TX,Triangle,30 minutes,Pictures were taken on cell phone.
4/14/09,4/7/09,22:10,Lorida,FL,Sphere,10 seconds,Single white ball streaking downward for 10 seconds. Sudden disappearance.
4/14/09,4/7/09,21:45,Tampa,FL,Sphere,1-1.5 seconds,A bright green sphere about the size of the moon shot across the sky in Tampa FL.
4/14/09,4/7/09,18:50,Austin,TX,Unknown,15 -20 seconds,A very bright object over Austin TX that follows plan then passes it like nothing seem to be investigating the plan.
4/14/09,4/4/09,23:30,Greensboro,NC,Fireball,Unknown,Large flickering light rising slowly in sky.
4/14/09,4/4/09,22:05,Cincinnati,OH,Light,5 min,3 orange lights of fire in a straight line moving slow.
4/14/09,4/4/09,15:20,Bristol,CT,Cigar,3 minutes,i do not believe it was something from this planet...very strange.
4/14/09,4/3/09,20:30,Sumrall,MS,Sphere,"1 hour, 10 min",Witnesses sighting of large ufo with 4 smaller crafts moving near by.
4/14/09,3/31/09,01:00,Kramer,CA,Formation,5 min,Bright white lights seen in broad daylight on the 395 near the airforce base...
4/14/09,3/29/09,21:00,Bloomfield,MO,Light,1 hour,Yellow-White light seen moving accross and then hovering in Southeast Missouri sky.
4/14/09,3/29/09,20:00,Royersford,PA,Changing,1 hour,Three objects moving from one point to another and repeating pattern for one hour.
4/14/09,3/29/09,20:00,Wenatchee,WA,Light,2 Minutes,Bright fast moving light.
4/14/09,3/28/09,21:45,Santa Rosa,CA,Unknown,30,Light in the night sky following an airplane and then vanishing for no reason. Cloudless night sky.
4/14/09,3/28/09,21:30,Winston (near),NM,Fireball,3-5 seconds,Meteor or Fireball between Cuchillo and Winston NM March 28 2009 about 9:30 PM very light and very big.
4/14/09,3/28/09,09:28,Sacramento,CA,Changing,1-2 minutes,lit up oval floating close to a near by nieghbors tree.
4/14/09,3/28/09,02:00,Roseville,CA,Formation,35-45 minute,Three unexplained events experienced March 28th 2009. Group of objects seen in pursuit of object.
4/14/09,3/28/09,00:00,Perris,CA,Triangle,30 min.,((HOAX??)) a triangular shape clusterd together and flew stangely for about an hour.
4/14/09,3/27/09,21:40,Shelly,MN,Other,20 Minutes,Saw a big blue light and a smaller red light dropped out of the blue light. They passed over me and took off up into the sky.
4/14/09,3/26/09,21:00,Wilbraham,MA,Oval,over 5 hours,Red light moving object turns into white light stationary star like object.
4/14/09,3/26/09,09:25,Santa Clara,CA,Unknown,30 sec. - 1min.,Bright single light over santa cruz mountians with military jet following it.
4/14/09,3/25/09,22:00,Marina,CA,Flash,15 min.,Look like two jets chasing two other things and extra help came along to help in the chase.
4/14/09,3/25/09,17:00,Medina Lake/San Antonio,TX,Oval,11-12 seconds,It was the second time I have seen this type of craft. The first being in WVA in the early 70's. Almost exactly the same craft.
4/14/09,3/25/09,14:00,Salem,VA,Formation,2-3 sec,Fast moving formation that looked much like the London sighting.
4/14/09,3/25/09,03:43,La Palma,CA,Light,4 Minute,Big-red-orange light over my house....
4/14/09,3/23/09,20:00,Surfside Beach,SC,Other,30 sec.,Boomerang with yellow lights over Atlantic Ocean.
4/14/09,3/22/09,21:00,Sault Ste. Marie,MI,Circle,5 min,It hovered slowly over the car Sault Saint.
4/14/09,3/21/09,17:00,Bakersfield,CA,Oval,1 MIN,BLUE ORB UFO IN BAKERSFIELD CA.
4/14/09,3/21/09,14:37,Majenica,IN,Other,10 seconds,Metallic object in the sky.
4/14/09,3/21/09,02:30,Columbus,GA,Unknown,6 minutes,UFO seen not moving in the air for at least a minute then I got closer to it but it flew away from me.
4/14/09,3/21/09,00:40,San Diego,CA,Circle,7 minute,Two circular crafts with blue circular lights were seen in San Diego on 21 March 2009 40 mins after midnight.
4/14/09,3/20/09,12:00,Oak Forest,IL,Sphere,10 seconds,I was photgraphing the sun using binoculars and solar filters and later saw an object in the photo.
4/14/09,3/20/09,10:40,Deming,NM,Other,15 minutes,I observed a hovering object along N.M. highway 11 south of Deming N.M. at 10:40 am for 15 minutes as I drove north.
4/14/09,3/20/09,05:00,Morganton,NC,Unknown,10seconds,A light was seen reflecting off the house and trees from an unknown source.
4/14/09,3/18/09,20:13,Webster City,IA,Light,10 secs,Fast moving light over nightime Webster city.
4/14/09,3/18/09,06:45,Stanton,KY,Triangle,06:45=06:50,Big triangle shaped craft with two bright lights just above tree line. It vanished as I got passed.
4/14/09,3/17/09,20:50,Grays,SC,Fireball,1 min,2 fire balls hovering large in size and then quickly blink out in sequence.
4/14/09,2/26/09,22:30,Rhome,TX,Unknown,1-2 min,Two red circular orbs low in night sky.
4/14/09,2/8/09,00:00,Saint Croix Falls,WI,Triangle,1 hour,i saw two triangle shaped ufo's flying low to the ground flashing red beams at the ground.
4/14/09,12/27/08,15:00,Los Angeles,CA,Sphere,30 minutes,Star/sphere like object moving back and forth.
4/14/09,7/12/08,08:00,Ontonagon,MI,Triangle,80 minutes,((HOAX??)) first an orb and then a triangle 20 minutes apart.
4/14/09,12/23/07,09:00,Las Vegas,NV,Circle,2 minutes,Bright object in the sky with what appeared to be modules on it.
4/14/09,4/12/07,21:45,Wheelersburg,OH,Light,10 min,Zigzagging fire in the sky.
4/14/09,8/28/06,12:12,Mt. St. Helens,WA,Unknown,split second,Something streaking across the sky at 7000 ft elevation while riding my mt bike.
4/14/09,8/5/06,22:00,Longview,TX,Triangle,20 minutes,Light formation seen in large rain cloud.
4/14/09,7/8/06,08:45,Concord,GA,Circle,10 sec,((HOAX??)) A small reddish orange saucer went flying past me at a super speed.
4/14/09,6/30/05,22:00,Ridgetop,TN,Other,Around 15 minutes,A Green light over city was reported to be a fire on next day newspaper.
4/14/09,2/22/01,05:30,Bowmansville,PA,Unknown,1-2 minutes,An obect initialy with a tail and then with 3 circular lights cleared the entire sky line in about 1 minute.
4/14/09,2/15/00,12:30,Honolulu,HI,Disk,1 Minute,Grey disk flying over Hickam AFB.
4/14/09,7/4/97,20:00,Troy,IL,Circle,5 seconds,It was something not from this world.
4/14/09,3/1/93,13:00,Chattanooga,TN,Sphere,5 minutes,A silver orb seemed to hover and move in and out of the upper level of a large cumulus cloud.
4/14/09,6/1/79,19:00,Ithaca,NY,Cigar,20 seconds,I was driving at nighttime from Dryden toward Ithaca NY on a country road when I saw a very large and bright white object in the sky.
4/14/09,8/7/77,21:44,Tomahawk,WI,Oval,2 Min,Multi colored silent object moving slowly Northeast.
3/19/09,3/17/09,20:00,Largo,FL,Cigar,10 seconds,Fast moving object with cyclic whistling noise.
3/19/09,3/17/09,11:42,Lakewood,CO,Unknown,12 seconds,Tilted looking Object (like a forward slash ---> / ) moving from west to east.
3/19/09,3/17/09,00:00,Grand Rapids,MI,Disk,45 minutes,Multiple flying objects over Grand Rapids Michigan.
3/19/09,3/16/09,21:10,Dunlap,CA,Light,15 seconds,F16 Chasing Light Across The Central Valley South Of Fresno Ca.
3/19/09,3/16/09,20:00,Mokena,IL,Triangle,10 minutes,We saw 3 red lights over the sky near Tinley Park.
